carat,cut,color,clarity,depth,table,price,x,y,z
1.11,Ideal,J,SI1,62.4,57,4497,6.57,6.6,4.11
0.7,Very Good,F,VS1,62.1,57,2975,5.69,5.72,3.54
1.24,Fair,H,SI2,65.0,54,5208,6.76,6.73,4.38
0.78,Ideal,E,VS2,62.0,55,3276,5.95,5.89,3.67
1.04,Ideal,E,SI1,62.0,57,4530,6.47,6.5,4.02
1.2,Premium,I,VS2,62.2,61,5006,6.74,6.73,4.19
0.34,Good,E,SI1,63.9,56,596,4.44,4.48,2.85
0.92,Premium,F,SI1,62.2,59,4194,6.21,6.14,3.84
0.3,Good,D,VS2,63.1,58,568,4.26,4.3,2.7
0.7,Ideal,G,VS2,61.5,57,3253,5.7,5.74,3.52
1.09,Ideal,G,SI2,62.1,56,4670,6.66,6.59,4.12
0.71,Premium,E,VS2,62.3,58,2817,5.69,5.65,3.53
1.01,Very Good,H,SI1,63.5,62,4513,6.36,6.24,4.0
1.04,Premium,H,SI1,60.4,59,4368,6.59,6.55,3.97
0.71,Ideal,I,VS1,61.3,57,2965,5.73,5.76,3.52
0.93,Very Good,H,SI2,61.9,57,3452,6.25,6.31,3.89
1.03,Ideal,E,SI1,62.2,57,5234,6.42,6.48,4.01
0.24,Ideal,G,VVS1,62.1,56,559,3.97,4.0,2.47
0.27,Ideal,I,IF,60.5,57,587,4.2,4.22,2.55
0.75,Ideal,D,SI1,62.3,55,2898,5.83,5.8,3.62
1.1,Very Good,J,SI2,61.8,58,4283,6.6,6.63,4.09
1.0,Premium,J,SI1,62.7,57,3416,6.4,6.33,3.99
0.78,Premium,E,VS1,62.2,58,3538,5.9,5.86,3.66
1.01,Premium,G,SI1,62.5,60,4672,6.39,6.34,3.98
0.75,Premium,E,SI1,61.7,60,3024,5.84,5.8,3.59
0.9,Very Good,I,VS2,62.0,63,3338,6.13,6.03,3.77
0.8,Ideal,D,VS1,62.4,56,4619,5.94,5.98,3.72
1.08,Good,E,SI1,63.1,59,5096,6.49,6.53,4.11
0.72,Premium,E,VS2,60.3,59,2822,5.84,5.8,3.51
1.05,Premium,H,SI2,62.8,56,3352,6.54,6.47,4.08
0.73,Good,E,VS1,60.8,61,3471,5.77,5.8,3.52
1.16,Ideal,G,SI2,61.9,56,4880,6.73,6.77,4.18
1.0,Premium,I,SI2,62.5,56,3780,6.38,6.3,3.96
0.9,Ideal,D,SI1,60.7,57,4304,6.23,6.16,3.76
0.3,Premium,D,SI2,61.0,61,574,4.31,4.25,2.61
1.2,Very Good,D,SI2,63.2,60,5174,6.65,6.54,4.17
1.01,Very Good,E,SI2,62.4,58,4355,6.36,6.42,3.99
0.91,Fair,J,VS2,64.4,62,2854,6.06,6.03,3.89
0.72,Ideal,F,VS1,61.6,56,3759,5.76,5.79,3.56
1.0,Ideal,G,SI1,62.0,57,4956,6.39,6.32,3.94
0.75,Very Good,E,VS2,62.3,56,3365,5.79,5.84,3.62
1.02,Very Good,J,VS2,63.9,58,4354,6.28,6.33,4.03
1.14,Very Good,H,SI2,63.3,57,4615,6.6,6.63,4.19
1.0,Premium,H,VS1,61.8,61,5169,6.4,6.31,3.93
1.03,Ideal,G,SI1,61.1,57,5147,6.54,6.58,4.01
0.7,Very Good,E,VVS1,60.9,59,3724,5.67,5.81,3.5
1.0,Good,J,SI1,59.5,61,3616,6.46,6.52,3.86
1.01,Ideal,D,SI2,61.3,54,5006,6.52,6.47,3.99
0.53,Ideal,F,VVS1,61.6,56,2896,5.18,5.24,3.21
1.01,Ideal,G,SI1,60.6,59,5049,6.45,6.49,3.92
0.34,Premium,G,VS2,61.2,59,596,4.43,4.49,2.73
1.04,Ideal,G,SI2,62.0,57,4277,6.6,6.53,4.07
0.92,Ideal,E,SI2,62.2,56,4011,6.2,6.24,3.87
1.02,Very Good,F,SI2,59.6,59,3974,6.51,6.54,3.89
1.02,Fair,G,SI2,65.3,58,3787,6.33,6.22,4.1
0.91,Premium,H,SI1,60.2,52,2935,6.27,6.15,3.74
0.34,Very Good,H,VS1,62.3,57,590,4.45,4.48,2.78
1.0,Very Good,H,VS2,63.3,53,5000,6.42,6.37,4.05
1.01,Premium,I,SI1,61.8,59,4242,6.44,6.37,3.96
1.01,Fair,E,SI2,55.2,65,4118,6.78,6.67,3.71
1.12,Premium,H,SI2,61.9,58,4704,6.74,6.66,4.15
1.26,Fair,I,SI2,64.8,57,4551,6.73,6.69,4.35
1.0,Premium,E,SI2,62.2,59,4390,6.38,6.35,3.96
1.1,Premium,H,SI2,62.2,58,4620,6.69,6.6,4.13
1.11,Premium,I,VS2,58.3,60,4744,6.84,6.78,3.97
1.01,Premium,I,SI1,61.8,58,4185,6.45,6.37,3.96
0.8,Ideal,E,SI1,62.3,54,3622,5.95,5.97,3.71
0.7,Ideal,F,VS1,61.0,55,2874,5.77,5.73,3.51
0.58,Ideal,F,VVS1,61.7,55,3090,5.36,5.39,3.31
1.04,Premium,G,SI2,60.6,59,3896,6.6,6.56,3.99
0.9,Very Good,D,SI1,62.5,63,4068,6.11,6.14,3.83
0.7,Ideal,F,VVS1,62.7,54,4021,5.66,5.7,3.56
0.91,Good,G,VS2,63.6,58,4257,6.1,6.14,3.89
0.9,Very Good,G,VS2,63.2,58,4531,6.11,6.17,3.88
0.89,Very Good,F,SI2,60.2,60,3356,6.18,6.21,3.73
1.0,Ideal,E,SI2,60.7,55,4077,6.39,6.33,3.86
1.01,Premium,E,SI2,60.8,58,4089,6.49,6.46,3.94
1.0,Fair,E,SI1,58.1,63,4213,6.6,6.52,3.81
1.01,Very Good,H,VS2,62.1,57,5028,6.39,6.45,3.99
1.05,Ideal,H,SI2,61.9,56,4586,6.56,6.49,4.04
1.2,Ideal,J,SI1,63.0,57,4234,6.74,6.64,4.24
1.2,Very Good,I,SI1,63.1,59,5040,6.7,6.67,4.22
1.01,Very Good,G,SI1,63.0,57,4890,6.28,6.35,3.98
0.73,Ideal,D,SI1,61.4,56,2943,5.82,5.78,3.56
0.9,Very Good,H,SI2,61.1,63,3160,6.12,6.19,3.76
0.61,Ideal,F,VVS2,61.5,55,3248,5.47,5.53,3.38
1.08,Very Good,E,SI2,59.8,59,4415,6.65,6.73,4.0
0.8,Very Good,F,VS2,62.3,57,3653,5.91,5.94,3.69
1.02,Good,H,SI1,63.9,55,4558,6.4,6.37,4.08
0.75,Ideal,E,VS2,61.6,57,2940,5.84,5.81,3.59
1.01,Good,F,SI1,63.5,57,4549,6.29,6.33,4.01
1.01,Very Good,J,SI1,61.3,57,4153,6.45,6.5,3.97
0.9,Premium,G,SI1,62.9,58,3774,6.11,6.02,3.82
0.91,Ideal,F,SI2,60.9,57,3588,6.27,6.3,3.83
0.31,Premium,I,VS2,59.8,60,558,4.42,4.38,2.63
1.01,Good,F,SI2,59.4,60,4011,6.44,6.49,3.84
0.72,Premium,I,IF,63.0,57,2795,5.72,5.7,3.6
1.01,Good,H,SI1,63.3,58,4559,6.37,6.4,4.04
1.01,Ideal,I,SI1,60.2,59,4612,6.49,6.54,3.92
0.71,Very Good,F,VS1,62.6,55,2893,5.66,5.71,3.56
0.7,Ideal,E,VS2,61.3,57,3504,5.73,5.75,3.52
0.9,Premium,E,SI2,60.7,61,3084,6.22,6.16,3.76
1.0,Premium,F,SI1,59.8,59,5151,6.55,6.49,3.9
0.72,Ideal,H,VS1,62.3,55,2949,5.72,5.74,3.57
0.71,Premium,F,VS1,62.7,59,2839,5.7,5.62,3.55
1.03,Ideal,E,SI2,62.3,56,4845,6.52,6.44,4.04
0.7,Ideal,H,VS2,61.5,56,3038,5.71,5.73,3.52
0.24,Ideal,G,VVS1,62.0,55,559,4.01,4.03,2.49
0.73,Ideal,D,SI1,62.4,53,3140,5.82,5.79,3.62
1.11,Ideal,H,SI2,62.0,54,4662,6.64,6.61,4.11
0.91,Premium,E,VS2,62.2,60,4676,6.21,6.13,3.84
0.7,Ideal,D,VS1,61.7,57,3419,5.71,5.74,3.53
1.1,Ideal,F,SI2,60.4,55,4809,6.73,6.77,4.08
0.31,Good,D,SI2,63.7,58,593,4.3,4.27,2.73
1.08,Good,J,VS2,64.3,58,3980,6.46,6.44,4.15
1.14,Premium,G,SI1,63.0,59,5273,6.68,6.62,4.19
0.32,Ideal,I,VS2,61.3,56,576,4.43,4.38,2.7
0.91,Good,G,SI2,63.6,59,3340,6.11,6.15,3.9
0.78,Ideal,G,VS2,61.1,56,3343,5.89,5.96,3.62
1.01,Good,H,SI1,63.7,56,4610,6.34,6.33,4.08
0.91,Premium,G,SI1,62.6,58,3975,6.17,6.14,3.85
1.02,Good,G,SI2,59.9,58,4159,6.48,6.55,3.9
0.8,Ideal,G,VS2,62.2,56,2834,5.94,5.87,3.67
1.04,Ideal,H,SI1,59.7,60,4812,6.61,6.59,3.94
0.9,Ideal,I,VS1,61.3,55,4093,6.21,6.25,3.82
1.01,Very Good,I,SI2,62.9,55,4171,6.37,6.42,4.02
1.02,Ideal,H,SI1,61.9,57,4924,6.4,6.46,3.98
1.0,Good,I,SI1,63.2,56,4015,6.31,6.37,4.01
1.2,Very Good,H,SI1,61.4,63,4603,6.76,6.72,4.14
1.16,Premium,H,SI2,62.6,57,4979,6.75,6.67,4.2
0.9,Ideal,G,SI1,62.2,56,3931,6.2,6.14,3.84
0.25,Very Good,E,VVS2,60.5,59,575,4.06,4.1,2.47
1.0,Ideal,G,SI1,62.7,56,4737,6.36,6.39,4.0
0.7,Ideal,F,VS1,62.2,56,2792,5.73,5.68,3.55
0.73,Very Good,D,SI1,63.9,57,2841,5.66,5.71,3.63
0.57,Ideal,F,VVS1,61.3,56,3313,5.37,5.4,3.3
0.85,Ideal,I,SI1,61.4,56,3392,6.06,6.12,3.74
1.02,Premium,D,SI2,62.3,58,4044,6.42,6.37,3.99
0.34,Ideal,E,SI1,61.4,54,596,4.5,4.53,2.77
0.33,Very Good,G,VS2,62.0,58,579,4.42,4.45,2.75
0.9,Good,E,VS1,62.7,58,5201,6.07,6.12,3.82
1.01,Fair,G,SI2,64.7,58,3856,6.14,6.23,4.0
1.02,Ideal,H,SI1,62.5,57,4746,6.41,6.46,4.02
0.8,Very Good,F,VS1,63.8,55,3603,5.84,5.89,3.74
1.09,Good,H,SI1,63.6,56,5010,6.56,6.53,4.16
0.87,Ideal,H,VS2,61.7,57,3118,6.14,6.09,3.77
1.09,Very Good,J,VS2,62.3,59,4372,6.56,6.63,4.11
1.01,Premium,H,VS2,62.6,60,4745,6.39,6.36,3.99
1.01,Good,I,SI2,64.1,58,3349,6.26,6.31,4.03
0.55,Ideal,D,VVS2,61.5,56,3468,5.26,5.28,3.24
1.0,Premium,E,SI2,60.6,61,4390,6.44,6.39,3.89
1.06,Premium,F,SI1,62.4,58,4862,6.56,6.51,4.07
0.8,Very Good,G,VS1,59.5,63,3158,6.11,6.05,3.61
1.02,Ideal,I,SI1,62.9,57,3656,6.41,6.37,4.02
0.31,Ideal,J,SI2,62.2,54,344,4.35,4.37,2.71
1.12,Ideal,F,SI2,61.9,55,5046,6.68,6.72,4.15
0.7,Very Good,D,VS2,59.7,59,2999,5.82,5.78,3.46
1.0,Fair,J,SI1,65.3,57,3175,6.33,6.12,4.08
0.9,Good,G,SI1,63.7,58,3669,6.12,6.09,3.89
1.1,Premium,I,SI1,62.7,57,4805,6.6,6.55,4.12
0.81,Premium,D,SI2,59.2,57,2809,6.15,6.05,3.61
0.31,Good,D,SI2,63.7,55,593,4.35,4.32,2.76
1.01,Premium,E,SI2,62.8,57,4054,6.41,6.36,4.01
1.17,Premium,J,I1,60.2,61,2825,6.9,6.83,4.13
1.08,Ideal,H,SI2,59.3,57,4536,6.74,6.71,3.99
0.9,Ideal,H,VS2,61.9,55,4133,6.22,6.19,3.84
1.01,Ideal,H,SI1,61.9,58,4767,6.42,6.48,3.99
0.91,Premium,H,SI2,62.7,58,3423,6.14,6.17,3.86
1.01,Very Good,I,SI1,63.1,57,4313,6.32,6.36,4.0
0.8,Ideal,H,VS1,62.6,55,3296,5.9,5.93,3.7
0.9,Premium,I,SI2,62.2,59,2826,6.11,6.07,3.79
0.84,Very Good,E,SI1,58.8,58,3453,6.16,6.28,3.66
0.3,Ideal,F,VS2,61.9,56,573,4.32,4.34,2.68
0.9,Very Good,G,VS2,62.5,57,4600,6.12,6.14,3.83
0.24,Ideal,G,IF,61.7,56,559,3.99,4.01,2.47
1.5,Fair,I,SI2,64.9,61,4704,7.14,7.09,4.62
1.01,Ideal,I,SI1,61.9,59,4638,6.38,6.42,3.96
1.03,Good,I,VS2,60.0,62,4819,6.51,6.55,3.92
0.9,Very Good,H,VS2,62.8,58,3878,6.13,6.17,3.86
0.9,Good,D,VS2,63.5,61,4601,6.09,6.16,3.89
1.01,Good,F,SI2,56.9,60,4077,6.68,6.64,3.79
1.1,Very Good,F,I1,59.8,61,3678,6.65,6.7,3.99
0.4,Good,H,SI2,63.7,59,561,4.64,4.69,2.97
1.0,Fair,E,SI1,57.4,62,5212,6.54,6.59,3.77
0.8,Ideal,F,SI1,61.5,54,2890,6.07,6.0,3.71
1.01,Ideal,J,SI2,61.9,55,4099,6.43,6.5,4.01
0.7,Premium,E,VVS2,61.0,59,3389,5.64,5.71,3.5
1.08,Premium,G,SI2,62.3,56,4627,6.6,6.52,4.09
1.03,Ideal,E,SI2,62.5,56,4441,6.45,6.48,4.04
0.9,Good,I,VS2,62.4,65,3107,6.12,6.09,3.81
1.03,Ideal,I,VS1,60.9,56,5206,6.52,6.59,3.99
1.0,Good,H,VS1,62.1,64,4732,6.4,6.18,3.91
0.73,Premium,G,VS1,61.5,58,2770,5.79,5.75,3.55
1.0,Premium,F,SI2,59.4,62,4155,6.4,6.37,3.79
1.02,Very Good,E,SI1,63.1,57,4524,6.43,6.37,4.04
0.9,Fair,I,SI1,67.3,59,2804,5.93,5.84,3.96
1.09,Premium,I,SI1,61.9,58,3968,6.65,6.58,4.1
0.9,Ideal,H,VS2,62.6,57,4007,6.19,6.15,3.86
0.9,Very Good,F,SI1,59.1,59,4498,6.3,6.35,3.74
1.01,Good,G,SI1,59.8,61,5277,6.45,6.49,3.87
0.7,Ideal,D,VS1,62.5,57,3287,5.64,5.68,3.54
0.91,Very Good,F,VS1,63.1,59,4423,6.19,6.14,3.89
0.9,Good,G,SI1,63.7,60,3669,6.11,6.07,3.88
0.72,Very Good,F,VS1,60.2,59,2846,5.79,5.84,3.5
0.33,Ideal,E,SI1,62.4,56,579,4.41,4.43,2.76
0.9,Premium,D,SI1,59.4,61,4735,6.32,6.3,3.75
1.09,Fair,J,VS2,64.6,58,3443,6.48,6.41,4.16
0.68,Ideal,D,VVS1,61.3,57,4325,5.66,5.69,3.48
0.7,Premium,E,VS1,62.2,58,2800,5.6,5.66,3.5
1.23,Ideal,I,SI2,60.6,57,4805,6.97,6.88,4.2
1.0,Good,E,SI1,57.6,65,3696,6.47,6.44,3.72
1.01,Fair,G,SI2,68.5,63,3173,6.08,6.0,4.14
0.92,Premium,F,SI2,62.1,60,3083,6.21,6.26,3.87
1.06,Premium,H,SI1,61.0,58,5075,6.61,6.57,4.02
0.95,Fair,D,SI2,64.4,60,3384,6.06,6.02,3.89
1.01,Premium,F,SI2,62.2,59,4497,6.42,6.38,3.98
0.91,Very Good,G,SI2,60.4,61,3435,6.21,6.28,3.77
1.03,Very Good,I,SI1,63.0,55,4848,6.37,6.42,4.03
0.9,Premium,I,SI2,62.5,58,2948,6.15,6.1,3.83
0.78,Ideal,G,SI1,60.6,57,3004,5.95,5.97,3.61
1.07,Ideal,F,SI2,61.5,57,4764,6.6,6.57,4.05
1.11,Ideal,G,SI2,61.9,55,4185,6.65,6.6,4.1
0.9,Ideal,I,SI1,62.0,56,3537,6.16,6.23,3.84
0.98,Premium,F,SI2,61.8,58,4308,6.37,6.32,3.92
0.91,Ideal,E,SI2,61.8,53,3723,6.22,6.3,3.87
0.9,Ideal,H,VS1,60.9,57,4201,6.2,6.24,3.79
0.9,Fair,H,SI2,65.8,54,2823,6.05,5.98,3.96
0.7,Premium,G,VVS2,62.9,59,2874,5.68,5.61,3.55
1.03,Good,D,SI1,64.3,58,4441,6.31,6.28,4.05
0.23,Very Good,E,VS2,63.8,55,352,3.85,3.92,2.48
1.0,Fair,H,SI2,69.5,55,2875,6.17,6.1,4.26
0.52,Ideal,F,VVS1,61.3,55,2778,5.19,5.22,3.19
0.71,Ideal,E,SI1,61.3,55,2817,5.77,5.72,3.52
1.01,Ideal,H,SI1,62.6,55,4749,6.39,6.43,4.01
0.73,Ideal,G,VVS2,62.2,55,3183,5.74,5.77,3.58
1.05,Ideal,H,SI2,61.2,57,4410,6.59,6.54,4.02
1.12,Premium,H,SI1,62.0,56,4572,6.69,6.59,4.13
0.31,Very Good,I,SI1,63.0,57,408,4.32,4.34,2.73
1.11,Premium,H,VS1,62.3,57,4687,6.67,6.62,4.14
0.8,Ideal,G,VS2,62.1,57,3494,5.95,6.0,3.71
0.34,Very Good,F,SI2,63.5,56,574,4.48,4.44,2.83
0.9,Ideal,H,SI1,62.1,56,4492,6.14,6.19,3.83
0.53,Ideal,F,VVS1,60.9,57,2830,5.23,5.29,3.19
1.21,Fair,G,SI1,64.5,56,4637,6.69,6.62,4.29
1.08,Very Good,I,VS1,62.5,57,4790,6.51,6.54,4.08
0.71,Very Good,D,VS1,64.1,57,3332,5.64,5.66,3.62
0.9,Premium,G,VS2,62.8,58,4137,6.14,6.09,3.84
0.32,Very Good,H,VS1,60.5,59,561,4.41,4.42,2.67
0.8,Premium,F,SI1,60.1,58,3082,6.07,6.05,3.64
1.0,Premium,F,I1,58.9,60,2841,6.6,6.55,3.87
1.01,Premium,I,SI2,59.4,57,3971,6.59,6.57,3.91
1.35,Fair,I,SI2,66.5,57,4423,6.79,6.74,4.5
1.22,Very Good,J,VS1,59.0,63,5056,7.05,7.02,4.15
1.01,Fair,E,SI1,56.8,61,5185,6.59,6.62,3.75
1.0,Good,I,VVS1,56.5,62,4445,6.58,6.55,3.71
1.08,Premium,F,SI1,62.1,58,4864,6.57,6.61,4.09
0.75,Ideal,G,SI1,62.2,55,2760,5.87,5.8,3.63
0.3,Very Good,G,VS1,62.0,60,565,4.27,4.31,2.66
1.15,Premium,H,SI1,60.2,60,4772,6.87,6.78,4.11
0.7,Very Good,G,VVS1,63.3,57,3037,5.59,5.63,3.55
0.32,Premium,I,SI1,62.9,58,554,4.35,4.33,2.73
0.9,Very Good,F,SI1,63.2,56,4158,6.16,6.09,3.87
1.01,Ideal,D,SI2,62.6,56,4785,6.34,6.4,3.99
0.9,Premium,I,VS2,61.2,62,3338,6.19,6.13,3.77
0.84,Ideal,G,SI2,62.3,55,2879,6.08,6.03,3.77
1.01,Very Good,F,SI2,63.2,58,4299,6.43,6.3,4.02
0.33,Premium,F,VS2,60.0,60,577,4.45,4.49,2.68
0.75,Very Good,D,SI1,63.9,56,3085,5.73,5.75,3.67
0.32,Premium,H,SI1,62.2,56,576,4.39,4.36,2.72
0.21,Premium,E,SI1,59.8,61,326,3.89,3.84,2.31
1.0,Premium,F,SI2,61.6,62,4333,6.37,6.3,3.9
0.32,Ideal,I,VS2,61.5,56,576,4.41,4.4,2.71
1.2,Ideal,J,SI1,62.5,55,4536,6.84,6.79,4.26
1.11,Very Good,D,SI2,61.3,60,5042,6.54,6.6,4.03
0.26,Ideal,E,VVS2,62.5,55,564,4.07,4.09,2.55
1.0,Very Good,H,SI1,60.0,63,4469,6.37,6.34,3.81
1.01,Very Good,E,SI1,62.4,58,5229,6.36,6.4,3.99
0.9,Very Good,H,SI2,62.0,58,3324,6.11,6.12,3.79
1.21,Ideal,I,SI1,62.4,55,5124,6.78,6.81,4.24
1.02,Ideal,F,SI2,61.8,57,4832,6.49,6.43,3.99
1.02,Ideal,F,SI2,61.4,56,4662,6.5,6.47,3.98
0.9,Premium,F,SI2,61.1,54,3457,6.29,6.27,3.84
0.74,Ideal,G,VS1,61.5,55,2780,5.81,5.86,3.59
0.83,Premium,E,SI2,59.2,60,2859,6.17,6.12,3.64
0.7,Ideal,F,VS1,61.6,56,3399,5.65,5.72,3.5
1.1,Premium,F,SI2,62.0,59,4928,6.62,6.6,4.1
0.32,Premium,G,VS2,61.0,59,561,4.42,4.46,2.71
1.0,Good,E,SI2,63.3,58,4496,6.32,6.35,4.01
0.91,Premium,F,SI2,62.5,56,3822,6.21,6.15,3.86
0.83,Ideal,D,SI1,61.3,56,3990,6.04,6.06,3.71
1.0,Very Good,D,SI2,62.5,58,4661,6.35,6.44,4.0
1.02,Ideal,H,SI2,60.7,57,4398,6.54,6.51,3.96
1.06,Premium,D,SI2,61.6,61,4903,6.59,6.53,4.04
0.9,Ideal,H,SI1,61.6,56,4740,6.17,6.23,3.82
1.04,Ideal,G,SI2,63.1,55,4414,6.45,6.52,4.09
0.9,Premium,F,SI2,60.7,59,3553,6.25,6.21,3.78
0.74,Ideal,G,VVS2,62.2,57,3462,5.75,5.79,3.59
0.9,Very Good,D,SI1,60.9,57,4438,6.22,6.26,3.8
0.73,Ideal,F,VS1,61.2,56,2835,5.89,5.81,3.58
1.01,Good,E,SI1,63.6,57,5251,6.27,6.3,4.0
1.01,Good,G,VS2,63.8,57,5279,6.27,6.34,4.02
0.8,Premium,F,SI2,61.7,58,2762,5.98,5.94,3.68
1.17,Premium,F,SI2,59.9,59,4092,6.82,6.86,4.1
1.21,Very Good,H,SI2,61.1,60,4991,6.86,6.91,4.21
1.07,Very Good,H,VS2,62.7,57,5264,6.48,6.53,4.08
1.21,Premium,H,SI2,60.9,61,5218,6.88,6.82,4.17
1.16,Premium,G,SI2,62.5,58,4969,6.72,6.68,4.19
0.23,Ideal,E,VS1,61.5,54,586,3.96,3.97,2.44
1.14,Ideal,J,SI1,60.2,57,3045,6.81,6.71,4.07
0.7,Ideal,G,VVS1,61.6,55,3073,5.72,5.75,3.53
1.01,Ideal,E,SI2,62.2,56,4788,6.42,6.45,4.0
0.63,Ideal,F,VVS2,61.2,56,3351,5.53,5.55,3.39
0.91,Fair,H,SI2,61.3,67,2825,6.24,6.19,3.81
0.26,Premium,E,VS1,61.9,58,580,4.11,4.1,2.54
1.0,Premium,J,SI2,62.7,58,3293,6.32,6.28,3.95
0.7,Very Good,E,IF,63.4,58,3622,5.64,5.59,3.56
0.9,Premium,F,SI1,62.6,60,3881,6.14,6.1,3.83
1.04,Ideal,F,SI2,62.4,56,4486,6.4,6.48,4.02
0.32,Premium,I,VS2,62.2,59,576,4.37,4.35,2.71
0.66,Ideal,G,VVS1,61.5,56,2890,5.61,5.58,3.44
1.0,Very Good,I,SI1,60.4,63,4032,6.44,6.37,3.87
0.71,Ideal,G,VS1,61.5,55,3431,5.72,5.77,3.54
0.33,Ideal,G,SI2,62.9,55,557,4.46,4.41,2.79
1.0,Premium,H,SI1,62.2,60,4469,6.45,6.34,3.98
0.23,Ideal,E,VS1,61.9,55,586,3.94,3.98,2.45
0.31,Ideal,I,SI1,62.7,56,408,4.3,4.34,2.71
0.9,Ideal,J,SI1,62.7,56,3445,6.21,6.16,3.88
0.73,Ideal,F,VVS1,62.7,56,3900,5.76,5.72,3.6
1.04,Ideal,I,VS1,62.9,43,4997,6.45,6.41,4.04
1.04,Ideal,H,SI2,59.6,56,4077,6.64,6.59,3.94
0.9,Premium,G,SI1,60.6,61,3774,6.21,6.16,3.75
0.75,Ideal,H,SI1,61.9,56,3011,5.81,5.85,3.61
0.9,Good,F,SI1,64.3,57,3427,6.08,6.01,3.89
1.36,Very Good,J,SI2,62.6,58,5215,7.0,7.12,4.42
1.0,Premium,H,SI2,63.0,61,4088,6.35,6.31,3.99
1.04,Premium,F,SI1,59.8,59,5284,6.61,6.56,3.94
1.01,Very Good,H,SI1,63.1,59,4705,6.34,6.43,4.03
0.7,Very Good,D,SI1,62.5,55,2862,5.67,5.72,3.56
0.9,Good,F,VS1,63.3,59,4508,6.03,6.07,3.83
0.34,Very Good,F,SI1,59.4,62,566,4.54,4.59,2.71
0.31,Premium,I,SI1,60.1,59,418,4.38,4.41,2.64
0.8,Very Good,F,SI1,63.1,58,3093,5.89,5.93,3.73
0.9,Good,D,SI2,63.5,62,3425,6.09,6.13,3.88
0.9,Fair,H,SI2,65.0,61,2883,6.01,5.96,3.89
0.92,Very Good,H,VS1,62.9,58,4228,6.17,6.2,3.89
0.92,Premium,D,SI2,59.4,59,3877,6.39,6.28,3.76
0.77,Fair,F,VS1,66.8,57,3031,5.66,5.76,3.82
0.9,Very Good,F,SI2,63.4,58,3556,6.08,6.01,3.83
1.01,Fair,G,SI2,58.3,62,4047,6.46,6.5,3.78
0.79,Premium,G,SI1,61.2,56,3539,6.0,5.96,3.66
0.73,Ideal,E,SI2,61.5,55,2896,5.82,5.86,3.59
0.91,Very Good,G,SI2,63.3,57,3282,6.12,6.08,3.86
1.01,Premium,G,SI2,61.5,58,3461,6.51,6.44,3.98
1.0,Premium,F,SI1,59.4,62,3881,6.55,6.52,3.88
0.9,Good,F,SI2,63.2,58,3318,6.09,6.12,3.86
0.9,Very Good,I,VS2,58.4,62,3334,6.29,6.35,3.69
0.91,Good,F,SI2,63.9,56,3058,6.11,6.06,3.89
1.09,Good,F,SI2,60.8,61,5167,6.59,6.64,4.02
1.0,Fair,H,SI2,67.0,55,2912,6.25,6.12,4.16
0.31,Very Good,G,SI1,63.1,59,593,4.33,4.29,2.72
0.56,Ideal,D,VVS1,61.8,56,3270,5.28,5.31,3.27
1.08,Ideal,I,SI1,62.1,59,4521,6.57,6.53,4.07
0.5,Good,D,IF,63.2,59,3378,4.99,5.04,3.17
0.26,Very Good,D,VS2,60.8,59,403,4.13,4.16,2.52
1.01,Premium,I,SI1,61.8,58,4072,6.45,6.37,3.96
1.1,Very Good,I,VS1,60.2,59,5082,6.67,6.71,4.03
0.28,Ideal,G,VVS2,61.5,56,586,4.22,4.24,2.6
0.71,Ideal,E,VS2,61.6,56,3381,5.71,5.75,3.53
1.01,Ideal,I,SI1,60.3,58,4641,6.5,6.56,3.94
1.04,Ideal,I,SI1,61.2,56,4846,6.53,6.55,4.0
1.01,Very Good,J,SI1,62.2,57,4295,6.35,6.39,3.96
1.01,Very Good,I,SI1,63.2,54,4525,6.41,6.35,4.03
1.06,Very Good,H,SI2,62.8,57,4372,6.49,6.57,4.1
1.05,Very Good,H,SI1,60.2,62,5047,6.52,6.57,3.94
1.01,Very Good,F,SI1,63.5,59,4846,6.39,6.3,4.03
0.73,Ideal,D,VS2,62.1,56,3182,5.77,5.8,3.59
0.4,Ideal,G,SI2,62.4,56,573,4.71,4.75,2.95
0.93,Premium,D,SI1,60.8,60,3812,6.3,6.24,3.81
0.9,Premium,E,VS2,62.2,59,4500,6.18,6.13,3.83
0.9,Good,H,VS2,63.6,61,3701,6.03,5.97,3.8
1.01,Premium,F,SI2,61.6,58,4416,6.39,6.4,3.94
0.86,Premium,H,SI1,62.7,59,2851,6.04,5.98,3.77
0.92,Ideal,G,SI2,63.0,57,3697,6.16,6.13,3.87
0.93,Ideal,E,SI1,62.8,56,4229,6.24,6.19,3.9
0.7,Very Good,E,SI1,63.9,57,3173,5.55,5.66,3.58
0.9,Ideal,E,SI2,61.7,56,4034,6.21,6.26,3.85
0.8,Ideal,E,VS2,62.2,57,3648,5.95,5.98,3.71
1.02,Very Good,G,SI2,63.1,60,4370,6.41,6.34,4.02
0.9,Good,H,SI2,63.6,60,3250,6.06,6.11,3.87
0.83,Very Good,D,VS1,58.2,59,4521,6.19,6.24,3.62
0.91,Ideal,H,SI1,62.0,56,4337,6.19,6.22,3.85
1.06,Ideal,I,VS2,62.3,56,4530,6.56,6.51,4.07
0.8,Ideal,I,VS1,62.2,58,2906,5.92,5.95,3.69
1.01,Good,I,VS2,62.5,59,4239,6.3,6.37,3.96
